filename,width,height,class,xmin,ymin,xmax,ymax
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,299,336,382,442
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,539,295,618,401
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,432,276,477,369
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,399,269,429,307
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,578,256,630,324
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,349,286,389,327
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,298,264,332,311
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,276,299,317,358
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,229,284,269,340
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,162,289,238,386
Suasana-Ujian-Tengah-Semester-Ganjil-2022-2023_-Ada-yang-menggunakan-jurus-dapat-nilai-A__mp4-4_jpg.rf.fecb0e4a737a01ac1e6df4a30e8b37f6.jpg,640,640,0,113,299,159,383
IMG_20220622_174357_jpg.rf.ff3a9471948d8c32fec23171d6671699.jpg,640,640,0,299,294,538,585
IMG_20220622_174357_jpg.rf.ff3a9471948d8c32fec23171d6671699.jpg,640,640,0,18,250,151,391
IMG_20220622_174357_jpg.rf.ff3a9471948d8c32fec23171d6671699.jpg,640,640,1,157,251,302,402
IMG_20220622_174357_jpg.rf.ff3a9471948d8c32fec23171d6671699.jpg,640,640,0,228,200,303,281
IMG_20220622_174357_jpg.rf.ff3a9471948d8c32fec23171d6671699.jpg,640,640,0,318,210,399,298
IMG20220406110338_BURST012_jpg.rf.fe6c96567c19d991843e03e8d3dbc093.jpg,640,640,1,65,252,161,388
IMG20220406110338_BURST012_jpg.rf.fe6c96567c19d991843e03e8d3dbc093.jpg,640,640,1,0,263,101,439
IMG20220406110338_BURST012_jpg.rf.fe6c96567c19d991843e03e8d3dbc093.jpg,640,640,1,157,247,236,353
IMG20220406110338_BURST012_jpg.rf.fe6c96567c19d991843e03e8d3dbc093.jpg,640,640,1,309,244,411,447
IMG20220406110338_BURST012_jpg.rf.fe6c96567c19d991843e03e8d3dbc093.jpg,640,640,0,405,205,478,345
IMG20220406110338_BURST012_jpg.rf.fe6c96567c19d991843e03e8d3dbc093.jpg,640,640,0,198,286,355,565
IMG20220406110338_BURST012_jpg.rf.fe6c96567c19d991843e03e8d3dbc093.jpg,640,640,0,370,221,432,361
IMG20220406110338_BURST012_jpg.rf.fe6c96567c19d991843e03e8d3dbc093.jpg,640,640,0,583,162,627,244
IMG-20241227-WA0052_jpg.rf.fea4796a36a70bbf4ae965ff0430c625.jpg,640,640,1,230,120,527,478
41_jpg.rf.ffc1a859c0c8c82e260cab4aa78f352e.jpg,640,640,0,402,272,617,545
41_jpg.rf.ffc1a859c0c8c82e260cab4aa78f352e.jpg,640,640,1,142,390,219,506
IMG_6410_jpg.rf.ff744e4a91d0028f79d78a483de6afd3.jpg,640,640,0,357,241,506,494
IMG_6410_jpg.rf.ff744e4a91d0028f79d78a483de6afd3.jpg,640,640,0,155,265,271,438
IMG-20241227-WA0127_jpg.rf.fff16302343008957b17421070b05ef3.jpg,640,640,0,49,141,260,383
IMG-20241227-WA0127_jpg.rf.fff16302343008957b17421070b05ef3.jpg,640,640,0,395,188,640,476
20220518_135436_jpg.rf.fedbe94c72d99fcfe1ff87d4dc8397a3.jpg,640,640,1,434,205,538,489
20220518_135436_jpg.rf.fedbe94c72d99fcfe1ff87d4dc8397a3.jpg,640,640,1,235,188,339,439
20220518_135436_jpg.rf.fedbe94c72d99fcfe1ff87d4dc8397a3.jpg,640,640,1,85,213,183,428
20220518_135436_jpg.rf.fedbe94c72d99fcfe1ff87d4dc8397a3.jpg,640,640,0,194,82,252,210
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,0,86,368,301,580
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,1,306,368,565,640
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,0,425,285,565,418
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,1,279,278,426,409
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,1,165,278,279,387
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,1,86,270,167,357
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,1,0,261,83,349
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,0,180,239,245,301
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,0,364,222,424,284
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,0,249,230,278,278
IMG_20220622_174906_jpg.rf.ff21d630e9b65fbea576e2b16ff98095.jpg,640,640,0,284,249,336,312
IMG-20241227-WA0148_jpg.rf.ff54d24a0fc864e1ec057b43fc6271c6.jpg,640,640,1,391,143,607,395
IMG-20241227-WA0148_jpg.rf.ff54d24a0fc864e1ec057b43fc6271c6.jpg,640,640,1,0,183,222,493
20220622_185636_jpg.rf.ff4b1b85de515c5c6158bd260d0e6d9f.jpg,640,640,1,148,107,334,389
20220622_185636_jpg.rf.ff4b1b85de515c5c6158bd260d0e6d9f.jpg,640,640,0,296,123,490,448
301_jpg.rf.ff9efaee2196409bddaf13327f8eae99.jpg,640,640,1,193,0,320,251
IMG_20220525_171741_jpg.rf.ffff58fc9275558337937a278c429bc0.jpg,640,640,1,195,253,285,513
IMG_20220525_171741_jpg.rf.ffff58fc9275558337937a278c429bc0.jpg,640,640,1,180,134,213,237
IMG_20220525_171741_jpg.rf.ffff58fc9275558337937a278c429bc0.jpg,640,640,0,64,173,121,304
IMG_20220525_171741_jpg.rf.ffff58fc9275558337937a278c429bc0.jpg,640,640,0,306,135,345,264
IMG_20220525_171741_jpg.rf.ffff58fc9275558337937a278c429bc0.jpg,640,640,0,392,154,444,285
IMG_20220525_171741_jpg.rf.ffff58fc9275558337937a278c429bc0.jpg,640,640,0,320,202,399,377
20220622_185643_jpg.rf.16a6fe8da9f6d8fef46c2368fd20ea98.jpg,640,640,1,175,115,294,310
20220622_185643_jpg.rf.16a6fe8da9f6d8fef46c2368fd20ea98.jpg,640,640,1,363,83,484,267
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,1,9,104,90,246
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,1,310,156,393,286
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,1,547,194,640,365
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,473,188,561,323
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,417,252,465,346
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,1,356,307,386,376
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,386,291,417,362
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,302,273,341,349
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,163,202,195,279
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,70,190,111,269
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,111,244,142,294
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,141,268,163,320
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,183,295,208,324
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,1,238,144,318,291
IMG_6297_jpg.rf.18af9904985d986dec07b2c5061c2c0b.jpg,640,640,0,251,289,283,331
s65_jpg.rf.16f46d9b07f6dfa29371b18515b51e34.jpg,640,640,0,0,0,576,628
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,1,111,176,257,440
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,1,139,54,246,227
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,0,459,353,615,603
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,0,343,256,508,530
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,0,461,118,548,268
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,0,385,39,452,149
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,0,449,52,508,148
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,1,390,105,478,256
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,0,218,102,306,244
e130_jpg.rf.1700c01dbe0d5905b3641f40d024913b.jpg,640,640,0,0,172,147,409
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,26,136,101,219
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,139,166,206,243
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,282,210,333,296
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,361,230,415,310
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,526,270,586,357
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,584,282,639,371
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,496,329,544,392
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,0,408,301,455,357
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,81,224,134,282
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,132,254,173,300
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,1,279,293,319,343
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,0,455,337,492,390
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,0,174,237,220,299
IMG_6295_jpg.rf.159df60f492f437caebd02186fd9dfa2.jpg,640,640,0,328,302,366,355
IMG_6399_jpg.rf.1612a2e8fa3b9c278cc64dd8c67973f8.jpg,640,640,0,169,146,302,383
IMG_6399_jpg.rf.1612a2e8fa3b9c278cc64dd8c67973f8.jpg,640,640,0,371,150,487,334
875_jpg.rf.15a78403598154fbe9d5c08dfc96cb25.jpg,640,640,0,216,143,417,557
IMG-20241227-WA0059_jpg.rf.16e0b2569dedc7358b507eb4e3443e43.jpg,640,640,0,67,214,149,346
IMG-20241227-WA0059_jpg.rf.16e0b2569dedc7358b507eb4e3443e43.jpg,640,640,0,518,193,584,332
78_jpg.rf.190a3817fd543f16f5fd470efefa94e8.jpg,640,640,1,325,15,458,283
78_jpg.rf.190a3817fd543f16f5fd470efefa94e8.jpg,640,640,0,0,143,101,370
78_jpg.rf.190a3817fd543f16f5fd470efefa94e8.jpg,640,640,0,121,68,305,500
78_jpg.rf.190a3817fd543f16f5fd470efefa94e8.jpg,640,640,0,276,144,346,301
IMG-20241227-WA0027_jpg.rf.1954136f7a7391dbf7dacba208ef1dca.jpg,640,640,1,279,176,402,353
IMG-20241227-WA0027_jpg.rf.1954136f7a7391dbf7dacba208ef1dca.jpg,640,640,1,34,225,138,374
41_jpg.rf.16294b3cd4f3690f56d2a61e4121b249.jpg,640,640,0,25,105,231,371
41_jpg.rf.16294b3cd4f3690f56d2a61e4121b249.jpg,640,640,1,419,131,492,245
IMG_6422_jpg.rf.16b784757091a3097ded1cb74baf83af.jpg,640,640,1,347,302,485,504
IMG_6422_jpg.rf.16b784757091a3097ded1cb74baf83af.jpg,640,640,1,130,270,235,411
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,1,550,207,640,450
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,1,174,265,364,590
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,1,387,243,497,434
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,1,130,225,223,393
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,1,366,183,420,248
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,1,317,181,354,231
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,1,249,179,288,223
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,1,197,158,248,205
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,0,261,194,330,308
IMG_20220620_181320_jpg.rf.196b4adb47836a72ff3e7a0678447427.jpg,640,640,0,205,213,257,289
IMG-20241227-WA0011_jpg.rf.19ba0049eb00d832afe797657e1f078e.jpg,640,640,1,185,180,311,345
IMG-20241227-WA0011_jpg.rf.19ba0049eb00d832afe797657e1f078e.jpg,640,640,0,344,150,463,324
IMG-20241227-WA0023_jpg.rf.19675b075bcbf06470e2330f6b5c4f1c.jpg,640,640,0,385,308,472,454
IMG-20241227-WA0023_jpg.rf.19675b075bcbf06470e2330f6b5c4f1c.jpg,640,640,1,178,323,257,475
IMG-20241227-WA0073_jpg.rf.19376e15b18276d1f26a8e13274d8e1d.jpg,640,640,1,369,227,590,537
IMG-20241227-WA0073_jpg.rf.19376e15b18276d1f26a8e13274d8e1d.jpg,640,640,1,0,148,173,449
20220525_171831_jpg.rf.1a1412394c1aba2b4af6d4960a0f9bf8.jpg,640,640,1,136,282,264,437
20220525_171831_jpg.rf.1a1412394c1aba2b4af6d4960a0f9bf8.jpg,640,640,1,234,379,363,564
20220525_171831_jpg.rf.1a1412394c1aba2b4af6d4960a0f9bf8.jpg,640,640,0,347,240,462,386
20220525_171831_jpg.rf.1a1412394c1aba2b4af6d4960a0f9bf8.jpg,640,640,0,188,233,278,334
IMG_20220622_174352_jpg.rf.198b9d5a7419141b33e75ac438b34e76.jpg,640,640,1,80,235,395,566
IMG_20220622_174352_jpg.rf.198b9d5a7419141b33e75ac438b34e76.jpg,640,640,0,450,123,624,313
IMG_20220622_174352_jpg.rf.198b9d5a7419141b33e75ac438b34e76.jpg,640,640,1,314,172,482,354
IMG_20220622_174352_jpg.rf.198b9d5a7419141b33e75ac438b34e76.jpg,640,640,0,214,191,304,279
e456_jpg.rf.15b63637aff8723425c393b74778b182.jpg,640,640,0,32,321,115,486
e456_jpg.rf.15b63637aff8723425c393b74778b182.jpg,640,640,0,191,278,236,395
e456_jpg.rf.15b63637aff8723425c393b74778b182.jpg,640,640,0,435,276,482,416
e456_jpg.rf.15b63637aff8723425c393b74778b182.jpg,640,640,0,538,277,585,436
e456_jpg.rf.15b63637aff8723425c393b74778b182.jpg,640,640,0,461,165,514,287
e456_jpg.rf.15b63637aff8723425c393b74778b182.jpg,640,640,0,397,165,435,300
e456_jpg.rf.15b63637aff8723425c393b74778b182.jpg,640,640,0,140,168,178,277
e456_jpg.rf.15b63637aff8723425c393b74778b182.jpg,640,640,0,207,173,258,253
IMG-20241227-WA0176_jpg.rf.19ea8cce3232f1bdbb8a77be9183ac39.jpg,640,640,0,131,261,223,379
IMG-20241227-WA0176_jpg.rf.19ea8cce3232f1bdbb8a77be9183ac39.jpg,640,640,0,517,382,601,496
IMG_6378_jpg.rf.198697db8f128c8f59e4ea16860e7120.jpg,640,640,1,74,138,354,592
IMG_6378_jpg.rf.198697db8f128c8f59e4ea16860e7120.jpg,640,640,1,364,127,537,411
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,1,7,347,56,427
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,1,128,315,174,392
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,1,186,295,214,360
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,1,525,324,565,403
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,358,348,409,421
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,266,327,311,414
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,90,293,136,353
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,284,272,319,314
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,337,272,361,325
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,417,272,439,315
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,385,256,413,300
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,438,256,459,302
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,456,278,484,347
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,474,267,497,312
IMG_6299_jpg.rf.1a1ac0728c532446e6e703931b8adcb3.jpg,640,640,0,499,285,530,335
IMG-20241227-WA0124_jpg.rf.1aad02dd381154d054741d1765030ff1.jpg,640,640,0,79,218,241,432
IMG-20241227-WA0124_jpg.rf.1aad02dd381154d054741d1765030ff1.jpg,640,640,1,449,197,639,476
IMG_6417_jpg.rf.1acc194dfe3cb5731822f378860b6e2b.jpg,640,640,0,75,109,251,362
IMG_6417_jpg.rf.1acc194dfe3cb5731822f378860b6e2b.jpg,640,640,0,375,231,501,406
IMG-20241227-WA0186_jpg.rf.171e605e53564df1a9e0c404216efe8e.jpg,640,640,1,76,177,249,407
IMG-20241227-WA0186_jpg.rf.171e605e53564df1a9e0c404216efe8e.jpg,640,640,1,438,181,640,409
IMG-20241227-WA0091_jpg.rf.15c02b7fe1e1af2dce47ef738bef5a3e.jpg,640,640,1,472,163,548,304
IMG-20241227-WA0091_jpg.rf.15c02b7fe1e1af2dce47ef738bef5a3e.jpg,640,640,0,56,224,149,342
20220525_171803_jpg.rf.1ab5ae92d2737445b57b32ed92612c23.jpg,640,640,0,248,232,417,466
20220525_171803_jpg.rf.1ab5ae92d2737445b57b32ed92612c23.jpg,640,640,0,484,173,626,376
20220525_171803_jpg.rf.1ab5ae92d2737445b57b32ed92612c23.jpg,640,640,0,269,87,335,209
20220525_171803_jpg.rf.1ab5ae92d2737445b57b32ed92612c23.jpg,640,640,1,439,74,536,196
20220525_171803_jpg.rf.1ab5ae92d2737445b57b32ed92612c23.jpg,640,640,1,408,9,467,98
20220525_171803_jpg.rf.1ab5ae92d2737445b57b32ed92612c23.jpg,640,640,1,261,28,320,111
IMG-20241227-WA0011_jpg.rf.1a55e5b543fd0a2410cef2563cde1e21.jpg,640,640,1,302,157,423,319
IMG-20241227-WA0011_jpg.rf.1a55e5b543fd0a2410cef2563cde1e21.jpg,640,640,0,154,192,268,364
IMG-20241227-WA0025_jpg.rf.1a1bc92fdc04c304d30d770b6cc27d4b.jpg,640,640,0,74,177,346,535
IMG-20241227-WA0025_jpg.rf.1a1bc92fdc04c304d30d770b6cc27d4b.jpg,640,640,1,306,117,602,488
IMG_6417_jpg.rf.167460fc43042eb4c25543a484f76704.jpg,640,640,1,21,157,299,580
IMG_6417_jpg.rf.167460fc43042eb4c25543a484f76704.jpg,640,640,0,312,213,509,484
images-7-_jpg.rf.1aa5ee888f41f039df853670a2b16327.jpg,640,640,1,134,101,263,347
images-7-_jpg.rf.1aa5ee888f41f039df853670a2b16327.jpg,640,640,0,395,124,585,399
1737_jpg.rf.1af213b7b8619ac25713e099d8323612.jpg,640,640,0,124,115,253,348
1737_jpg.rf.1af213b7b8619ac25713e099d8323612.jpg,640,640,0,447,171,553,443
2210_jpg.rf.1b17b46b340005f36bb6dfc0ab952904.jpg,640,640,1,349,172,522,619
2210_jpg.rf.1b17b46b340005f36bb6dfc0ab952904.jpg,640,640,1,134,152,298,606
IMG_6382_jpg.rf.19c0857b6e23dad47d598f76d5780fe7.jpg,640,640,1,285,115,464,340
IMG_6382_jpg.rf.19c0857b6e23dad47d598f76d5780fe7.jpg,640,640,0,89,161,230,353
IMG_6378_jpg.rf.173e6f482cdc04d7cb15f4ce89985318.jpg,640,640,1,74,138,354,592
IMG_6378_jpg.rf.173e6f482cdc04d7cb15f4ce89985318.jpg,640,640,1,364,127,537,411
IMG-20241227-WA0126_jpg.rf.1b42a10d402f3e0033db4fae0b69838c.jpg,640,640,0,386,215,580,452
IMG-20241227-WA0126_jpg.rf.1b42a10d402f3e0033db4fae0b69838c.jpg,640,640,0,0,123,223,394
IMG_6431_jpg.rf.1b54d6026f2bd9e95e11b1667851827b.jpg,640,640,0,188,187,321,376
IMG_6431_jpg.rf.1b54d6026f2bd9e95e11b1667851827b.jpg,640,640,0,342,251,447,390
41_jpg.rf.1ad8574a886ce0a2dc742c2e7d6fbfc1.jpg,640,640,1,401,56,537,278
41_jpg.rf.1ad8574a886ce0a2dc742c2e7d6fbfc1.jpg,640,640,0,71,97,234,320
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,435,54,591,285
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,330,138,491,385
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,445,367,537,505
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,383,389,468,522
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,445,479,498,558
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,373,478,437,587
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,207,410,300,527
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,124,434,231,583
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,100,222,237,442
e95_jpg.rf.1ae75263e8a99bf9ca11dbbe50cf719d.jpg,640,640,0,0,227,136,463
IMG_20220622_174900_jpg.rf.1b65744413258293f89fc04ace81798a.jpg,640,640,1,234,365,450,572
IMG_20220622_174900_jpg.rf.1b65744413258293f89fc04ace81798a.jpg,640,640,1,50,289,170,421
IMG_20220622_174900_jpg.rf.1b65744413258293f89fc04ace81798a.jpg,640,640,1,186,286,311,392
IMG_20220622_174900_jpg.rf.1b65744413258293f89fc04ace81798a.jpg,640,640,1,325,273,449,394
IMG_20220622_174900_jpg.rf.1b65744413258293f89fc04ace81798a.jpg,640,640,1,451,262,598,405
IMG_20220622_174900_jpg.rf.1b65744413258293f89fc04ace81798a.jpg,640,640,0,374,232,461,306
IMG_20220622_174900_jpg.rf.1b65744413258293f89fc04ace81798a.jpg,640,640,1,175,237,270,319
IMG_20220622_174900_jpg.rf.1b65744413258293f89fc04ace81798a.jpg,640,640,0,286,234,355,318
20220620_122718-1-_jpg.rf.1bde315842c36b564878e497a739eb4f.jpg,640,640,1,110,69,184,194
20220620_122718-1-_jpg.rf.1bde315842c36b564878e497a739eb4f.jpg,640,640,0,255,87,327,246
20220620_122718-1-_jpg.rf.1bde315842c36b564878e497a739eb4f.jpg,640,640,0,368,66,427,242
20220620_122718-1-_jpg.rf.1bde315842c36b564878e497a739eb4f.jpg,640,640,0,414,119,490,345
365_jpg.rf.1bf2cb69a1244b0f9100972308a91f5e.jpg,640,640,1,284,21,412,276
e96_jpg.rf.1be67ca27f7ed5f46a9ee0eff39af81e.jpg,640,640,0,53,320,125,464
e96_jpg.rf.1be67ca27f7ed5f46a9ee0eff39af81e.jpg,640,640,0,181,241,267,434
e96_jpg.rf.1be67ca27f7ed5f46a9ee0eff39af81e.jpg,640,640,0,456,225,516,375
e96_jpg.rf.1be67ca27f7ed5f46a9ee0eff39af81e.jpg,640,640,0,552,221,617,369
e96_jpg.rf.1be67ca27f7ed5f46a9ee0eff39af81e.jpg,640,640,0,399,122,446,227
e96_jpg.rf.1be67ca27f7ed5f46a9ee0eff39af81e.jpg,640,640,0,479,92,527,205
e96_jpg.rf.1be67ca27f7ed5f46a9ee0eff39af81e.jpg,640,640,0,237,100,277,222
e96_jpg.rf.1be67ca27f7ed5f46a9ee0eff39af81e.jpg,640,640,0,163,118,200,205
IMG-20241227-WA0186_jpg.rf.174d078a098a5b3ef4d22d633a461c0d.jpg,640,640,1,80,242,246,466
IMG-20241227-WA0186_jpg.rf.174d078a098a5b3ef4d22d633a461c0d.jpg,640,640,1,442,227,638,448
IMG-20241227-WA0174_jpg.rf.1bf063ceebffd783c507c22e6dd9e4a3.jpg,640,640,0,106,199,255,445
IMG-20241227-WA0174_jpg.rf.1bf063ceebffd783c507c22e6dd9e4a3.jpg,640,640,0,453,211,637,445
20220518_135544_jpg.rf.17390cf68997f9d1a5b78318de0bb091.jpg,640,640,1,199,35,364,394
20220518_135544_jpg.rf.17390cf68997f9d1a5b78318de0bb091.jpg,640,640,1,225,0,291,130
20220518_135544_jpg.rf.17390cf68997f9d1a5b78318de0bb091.jpg,640,640,1,388,134,640,640
467_jpg.rf.1c05d5da15d6a80c66ecf7b74309f67f.jpg,640,640,1,244,80,385,353
40_jpg.rf.1c06575f571e0fd3eed3aa85a730cc4e.jpg,640,640,0,38,485,150,640
40_jpg.rf.1c06575f571e0fd3eed3aa85a730cc4e.jpg,640,640,0,409,451,549,611
40_jpg.rf.1c06575f571e0fd3eed3aa85a730cc4e.jpg,640,640,1,529,395,640,622
IMG20220406110245_BURST014_jpg.rf.1b72697282b5443a8771ace01b0879d8.jpg,640,640,0,72,387,154,509
